q_id,time_inference_sec,total_cpu_time_sec,word_count,word_count_bin,satisfaction_score,id,query1,query2,energy_total
session_040_q06,6.362851858139038,0.0007101000010152,51,3,0.0,cikm_trace_0_10_0,10,0,699.95275989535
session_033_q26,7.258628606796265,0.0007194999998318,27,0,0.0,cikm_trace_0_10_1,10,0,798.4887192475799
session_001_q30,16.43698000907898,0.0013630999999918,42,2,0.0,cikm_trace_0_10_2,10,0,1808.1427714986874
session_005_q25,7.209255695343018,0.0009092000000236,61,4,0.975483870967742,cikm_trace_0_10_3,10,0,793.0681324877332
session_019_q22,10.060274124145508,0.000798199997007,24,0,0.8346666666666667,cikm_trace_0_10_4,10,0,1106.6740546558412
session_037_q30,9.568299055099487,0.0007392000006801,31,1,0.7387096774193549,cikm_trace_0_10_5,10,0,1052.553552060981
session_049_q14,15.614922761917114,0.0008075999976426,45,2,0.7079545454545455,cikm_trace_0_10_6,10,0,1717.685921810753
session_004_q15,11.673489332199097,0.0007615999998051,45,2,0.8734513274336283,cikm_trace_0_10_7,10,0,1284.12571454189
session_023_q26,10.623825311660768,0.0008598000003984,30,0,0.8273809523809523,cikm_trace_0_10_8,10,0,1168.6680732827065
session_015_q35,10.414010763168337,0.0007649999997737,49,3,0.8411764705882353,cikm_trace_0_10_9,10,0,1145.5832589485046
session_022_q08,11.122916460037231,0.000821800000267,50,3,0.0,cikm_trace_1_10_0,10,1,1223.5660096041101
session_008_q09,12.251899003982544,0.0008872999997038,78,4,0.0,cikm_trace_1_10_1,10,1,1347.7576919380635
session_030_q03,16.355515003204346,0.0007363999993685,37,1,0.0,cikm_trace_1_10_2,10,1,1799.1471523524433
session_012_q30,16.1166729927063,0.0008890000008249,55,3,0.8916666666666666,cikm_trace_1_10_3,10,1,1772.8829241977382
session_026_q12,11.932612657546995,0.0006873999991511,32,1,0.7613333333333333,cikm_trace_1_10_4,10,1,1312.6251993301228
session_006_q20,12.539939880371094,0.0009083999998437,54,3,0.924223602484472,cikm_trace_1_10_5,10,1,1379.4433488408117
session_038_q13,10.542319297790527,0.0006972999981369,20,0,0.6833333333333333,cikm_trace_1_10_6,10,1,1159.6934742568556
session_030_q14,8.081678867340088,0.0018610999995871,24,0,0.8149253731343283,cikm_trace_1_10_7,10,1,889.087035907387
session_004_q27,14.803343057632446,0.0008684000001721,53,3,0.8034482758620689,cikm_trace_1_10_8,10,1,1628.4154983395786
session_022_q15,11.145862340927124,0.0011088000010203,42,2,0.8592233009708737,cikm_trace_1_10_9,10,1,1226.1058415020398
session_033_q40,12.523372173309326,0.0007841999995433,47,3,0.0,cikm_trace_2_10_0,10,2,1377.6140700640008
session_018_q29,14.025946855545044,0.0010682000001906,81,4,0.0,cikm_trace_2_10_1,10,2,1542.9129051099653
session_009_q34,16.328165769577026,0.000864999999976,53,3,0.0,cikm_trace_2_10_2,10,2,1796.1458096534716
session_024_q04,6.355666875839233,0.0008309000022563,31,1,0.7571428571428571,cikm_trace_2_10_3,10,2,699.1690558424398
session_015_q14,8.342920780181885,0.0005952000010438,31,1,0.8888888888888888,cikm_trace_2_10_4,10,2,917.7540218200647
session_022_q04,8.351531982421875,0.000691999999617,35,1,0.796875,cikm_trace_2_10_5,10,2,918.7065780663852
session_026_q24,9.60452938079834,0.0008691000002726,42,2,0.8598039215686275,cikm_trace_2_10_6,10,2,1056.5460323878324
session_049_q02,11.757622718811035,0.0010744999999587,44,2,0.818,cikm_trace_2_10_7,10,2,1293.3975965692116
session_021_q07,9.317441940307615,0.0007985000011103,33,1,0.8529411764705882,cikm_trace_2_10_8,10,2,1024.9625309338987
session_023_q26,10.623825311660768,0.0008598000003984,30,0,0.8273809523809523,cikm_trace_2_10_9,10,2,1168.6680732827065
session_015_q24,16.53302311897278,0.0009026000006996,82,4,0.0,cikm_trace_3_10_0,10,3,1818.682186087044
session_029_q18,12.130897045135498,0.0006622000000787,24,0,0.0,cikm_trace_3_10_1,10,3,1334.4350959649091
session_029_q07,16.589564085006714,0.0008401999984925,49,3,0.0,cikm_trace_3_10_2,10,3,1824.8982603506556
session_010_q36,15.774277210235596,0.0009576000002197,64,4,0.8674074074074074,cikm_trace_3_10_3,10,3,1735.2231611259276
session_044_q15,10.943300247192385,0.0005861999998159,37,1,0.8095238095238095,cikm_trace_3_10_4,10,3,1203.7952681911522
session_030_q12,11.92717432975769,0.0006830999991507,47,3,0.8129032258064516,cikm_trace_3_10_5,10,3,1312.0267467732992
session_031_q37,7.868115901947021,0.0006855999999969,33,1,0.8407894736842105,cikm_trace_3_10_6,10,3,865.5304572141721
session_049_q10,12.009382724761965,0.000758800000767,25,0,0.7081967213114754,cikm_trace_3_10_7,10,3,1321.0738337238583
session_022_q15,11.145862340927124,0.0011088000010203,42,2,0.8592233009708737,cikm_trace_3_10_8,10,3,1226.1058415020398
session_019_q10,8.49360179901123,0.000701900000422,62,4,0.8916666666666666,cikm_trace_3_10_9,10,3,934.3348023912586
session_026_q29,16.25533938407898,0.0009782999986781,48,3,0.0,cikm_trace_4_10_0,10,4,1788.141138748615
session_038_q07,11.165828704833984,0.0008207999999285,39,2,0.0,cikm_trace_4_10_1,10,4,1228.2863015317344
session_011_q03,11.365832567214966,0.0007992999999259,51,3,0.0,cikm_trace_4_10_2,10,4,1250.2855438936422
session_037_q34,14.21107053756714,0.0007549000001744,42,2,0.768041237113402,cikm_trace_4_10_3,10,4,1563.259278632395
session_034_q19,15.607579469680786,0.000764500000514,68,4,0.899004975124378,cikm_trace_4_10_4,10,4,1716.8757891649147
session_006_q22,12.697075605392456,0.000789700000041,27,0,0.6551724137931034,cikm_trace_4_10_5,10,4,1396.7217500931724
session_041_q05,10.622149467468262,0.0008922999986679,74,4,0.8129629629629629,cikm_trace_4_10_6,10,4,1168.4855179214355
session_019_q32,11.38884210586548,0.000822899999548,55,3,0.8923728813559322,cikm_trace_4_10_7,10,4,1252.817891145178
session_009_q23,8.341257810592651,0.0006764999998266,26,0,0.7796610169491526,cikm_trace_4_10_8,10,4,917.5755666651821
session_049_q18,11.930187463760376,0.0008220000017899,76,4,0.791,cikm_trace_4_10_9,10,4,1312.3658310137398
session_013_q10,9.64696741104126,0.0006628000000999,41,2,0.0,cikm_trace_0_11_0,11,0,1061.202869214544
session_032_q18,10.235921382904053,0.0006279000008361,47,3,0.0,cikm_trace_0_11_1,11,0,1125.9858866194918
session_026_q32,16.27770757675171,0.0007076000001687,50,3,0.0,cikm_trace_0_11_2,11,0,1790.5867514426973
session_017_q08,10.32805585861206,0.0007836999993741,63,4,0.8596153846153847,cikm_trace_0_11_3,11,0,1136.1292479472922
session_029_q28,8.885894775390625,0.0006840999994892,32,1,0.8736263736263736,cikm_trace_0_11_4,11,0,977.4860507929407
session_005_q31,10.52618145942688,0.000727000000097,29,0,0.8341772151898734,cikm_trace_0_11_5,11,0,1157.9199455369621
session_024_q04,6.355666875839233,0.0008309000022563,31,1,0.7571428571428571,cikm_trace_0_11_6,11,0,699.1690558424398
session_002_q32,10.8656108379364,0.0009278999998513,53,3,0.8625,cikm_trace_0_11_7,11,0,1195.2682266729958
session_018_q22,9.081114768981934,0.0009046999994097,19,0,0.6560975609756097,cikm_trace_0_11_8,11,0,998.9723830879802
session_032_q23,13.70507025718689,0.0007146000007196,21,0,0.6187499999999999,cikm_trace_0_11_9,11,0,1507.5970312905974
session_032_q11,9.170124530792236,0.0007297000011021,50,3,0.9069565217391304,cikm_trace_0_11_10,11,0,1008.7538318872066
session_007_q08,9.847980499267578,0.0007521999996242,78,4,0.0,cikm_trace_1_11_0,11,1,1083.319225919413
session_042_q11,10.962228536605837,0.0009006000000225,71,4,0.0,cikm_trace_1_11_1,11,1,1205.8946720266433
session_001_q12,16.4483802318573,0.001052799999968,70,4,0.0,cikm_trace_1_11_2,11,1,1809.3797295043012
session_030_q22,11.059521913528442,0.0007890000015321,60,4,0.9122448979591836,cikm_trace_1_11_3,11,1,1216.590805488213
session_039_q01,10.350035905838013,0.0010641000008035,45,2,0.8627450980392157,cikm_trace_1_11_4,11,1,1138.5624751422256
session_013_q14,9.052340745925903,0.0009086000000023,68,4,0.8742268041237113,cikm_trace_1_11_5,11,1,995.8074550518495
session_013_q13,10.96795105934143,0.0006450000000767,45,2,0.7459016393442623,cikm_trace_1_11_6,11,1,1206.5100915275616
session_005_q37,7.0089216232299805,0.0006628000000999,21,0,0.8134615384615385,cikm_trace_1_11_7,11,1,771.0178325553034
session_017_q16,8.105714321136475,0.0006185000002005,43,2,0.84875,cikm_trace_1_11_8,11,1,891.6625928250232
session_017_q17,8.983738660812378,0.00065960000029,21,0,0.6719999999999999,cikm_trace_1_11_9,11,1,988.2475306893775
session_016_q21,10.589405536651611,0.0006924999997863,42,2,0.8305263157894737,cikm_trace_1_11_10,11,1,1164.8726965316655
session_042_q38,13.725996255874634,0.0009743000046,49,3,0.0,cikm_trace_2_11_0,11,2,1509.9131746464627
session_035_q34,16.390141487121582,0.0007729000008111,41,2,0.0,cikm_trace_2_11_1,11,2,1802.9580730834186
session_002_q36,8.277662992477417,0.0010217000000238,43,2,0.0,cikm_trace_2_11_2,11,2,910.5991226725172
session_010_q35,12.436243057250977,0.0007962999998197,43,2,0.8740157480314961,cikm_trace_2_11_3,11,2,1368.0305327975975
session_024_q38,12.297632694244385,0.0007812000021658,38,2,0.8171052631578948,cikm_trace_2_11_4,11,2,1352.7825623670014
session_008_q01,11.439744234085085,0.0007012999994911,50,3,0.7695121951219512,cikm_trace_2_11_5,11,2,1258.4104372493314
session_018_q17,10.724117279052734,0.0008365000003322,52,3,0.8504504504504504,cikm_trace_2_11_6,11,2,1179.698908195819
session_016_q35,12.037503957748411,0.0008127999999486,45,2,0.8826923076923077,cikm_trace_2_11_7,11,2,1324.1701393523224
session_023_q01,10.677166223526,0.0005682999999407,26,0,0.8273809523809523,cikm_trace_2_11_8,11,2,1174.5195410878566
session_048_q24,15.348559617996216,0.0008024000017029,54,3,0.807936507936508,cikm_trace_2_11_9,11,2,1688.3856899796774
session_016_q26,7.320101261138916,0.000691999999617,45,2,0.896969696969697,cikm_trace_2_11_10,11,2,805.2491987252597
session_014_q11,9.126080751419067,0.0006795000008423,45,2,0.0,cikm_trace_3_11_0,11,3,1003.9062551561437
session_005_q36,8.208940505981445,0.0008234000001721,37,1,0.0,cikm_trace_3_11_1,11,3,903.0287426579685
session_003_q16,16.426437377929688,0.0008674999999128,46,3,0.0,cikm_trace_3_11_2,11,3,1806.9558240722608
session_011_q16,10.349268198013306,0.0008244999999077,73,4,0.9305194805194804,cikm_trace_3_11_3,11,3,1138.4648492814586
session_036_q05,8.217862606048584,0.0007394000003841,49,3,0.9,cikm_trace_3_11_4,11,3,904.0055536653654
session_035_q40,14.32710027694702,0.0008619999989605,62,4,0.7880733944954128,cikm_trace_3_11_5,11,3,1576.028440464115
session_044_q14,15.066234350204468,0.0009805999980016,91,4,0.9119617224880384,cikm_trace_3_11_6,11,3,1657.3397115223815
session_004_q09,7.590373516082764,0.0008069000002704,64,4,0.8568421052631578,cikm_trace_3_11_7,11,3,834.9854662691189
session_041_q23,10.820499420166016,0.0007364000011875,37,1,0.8638297872340426,cikm_trace_3_11_8,11,3,1190.295438218327
session_019_q12,12.406682014465332,0.0007705999996687,39,2,0.8260416666666667,cikm_trace_3_11_9,11,3,1364.7774045911683
session_006_q03,6.164830446243286,0.0006937000002835,23,0,0.8984375,cikm_trace_3_11_10,11,3,678.1695025867771
session_045_q06,16.30022430419922,0.0008567000004404,46,3,0.0,cikm_trace_4_11_0,11,4,1793.0717919619383
session_038_q24,6.982588768005371,0.0007256999997479,46,3,0.0,cikm_trace_4_11_1,11,4,768.124677980577
session_013_q36,16.356271028518677,0.0009300000001529,71,4,0.0,cikm_trace_4_11_2,11,4,1799.2409631370629
session_007_q36,16.4407639503479,0.0008078999999269,33,1,0.8556603773584905,cikm_trace_4_11_3,11,4,1808.528469038265
session_042_q04,10.148418426513672,0.0007108999998307,57,4,0.8370786516853932,cikm_trace_4_11_4,11,4,1116.3651264164946
session_012_q10,8.674429178237915,0.0007715000001553,37,1,0.8613636363636363,cikm_trace_4_11_5,11,4,954.2296421061792
session_010_q31,9.79205870628357,0.0007789000001139,40,2,0.8222222222222222,cikm_trace_4_11_6,11,4,1077.169297191199
session_020_q10,6.543022155761719,0.0006792999993194,35,1,0.9172043010752688,cikm_trace_4_11_7,11,4,719.7697986337516
session_040_q26,11.600621461868286,0.0009148999997704,25,0,0.8,cikm_trace_4_11_8,11,4,1276.1186803054989
session_015_q01,7.578982353210449,0.0007080999994286,50,3,0.8582278481012658,cikm_trace_4_11_9,11,4,833.727004353118
session_047_q38,10.415045976638794,0.0007488999981432,33,1,0.7784810126582279,cikm_trace_4_11_10,11,4,1145.6962469301652
session_008_q10,16.860356330871582,0.0009173999997073,36,1,0.0,cikm_trace_5_11_0,11,5,1854.689653395858
session_037_q16,16.380115270614624,0.0011678999981085,46,3,0.0,cikm_trace_5_11_1,11,5,1801.8769142675046
session_004_q02,16.589867115020752,0.0008346000001892,53,3,0.0,cikm_trace_5_11_2,11,5,1824.9312856522931
session_033_q19,12.449753999710085,0.0010813000026245,78,4,0.9402061855670104,cikm_trace_5_11_3,11,5,1369.5324114682537
session_027_q21,9.109838485717772,0.0008291000012831,42,2,0.8512195121951219,cikm_trace_5_11_4,11,5,1002.1278339290254
session_047_q01,13.109840869903564,0.0007697000000916,32,1,0.6258064516129032,cikm_trace_5_11_5,11,5,1442.1248291893971
session_031_q31,10.802150964736938,0.0007779999996272,82,4,0.9346590909090908,cikm_trace_5_11_6,11,5,1188.2793961210427
session_016_q32,13.862913608551024,0.0007921999995232,52,3,0.7826530612244897,cikm_trace_5_11_7,11,5,1524.9640679405863
session_022_q04,8.351531982421875,0.000691999999617,35,1,0.796875,cikm_trace_5_11_8,11,5,918.7065780663852
session_013_q12,8.867315530776978,0.0007785999996484,54,3,0.832258064516129,cikm_trace_5_11_9,11,5,975.4475313854482
session_012_q05,12.561105489730837,0.0008926000000426,65,4,0.8942028985507247,cikm_trace_5_11_10,11,5,1381.7706968703944
session_004_q03,15.207976818084717,0.0008018000000901,63,4,0.0,cikm_trace_6_11_0,11,6,1672.9215489893238
session_048_q10,16.524906158447266,0.0009098000045923,65,4,0.0,cikm_trace_6_11_1,11,6,1817.7897164294518
session_045_q27,16.5485417842865,0.0007103999996615,57,4,0.0,cikm_trace_6_11_2,11,6,1820.3786682714963
session_021_q24,8.176099300384521,0.0006391999995685,40,2,0.8466666666666667,cikm_trace_6_11_3,11,6,899.4060790422736
session_011_q24,12.157312870025637,0.0007889999997132,38,2,0.7361111111111112,cikm_trace_6_11_4,11,6,1337.3478107028043
session_016_q38,7.156029224395752,0.000641199999336,20,0,0.8211538461538461,cikm_trace_6_11_5,11,6,787.1984806834962
session_038_q03,12.97603726387024,0.0007308999993255,37,1,0.7900990099009901,cikm_trace_6_11_6,11,6,1427.4042985256892
session_034_q09,12.462063789367676,0.0007736000006843,64,4,0.8604838709677419,cikm_trace_6_11_7,11,6,1370.869564830482
session_033_q17,10.272102355957031,0.0007289999994099,39,2,0.8077922077922077,cikm_trace_6_11_8,11,6,1129.971354155241
session_044_q10,10.238523960113524,0.0007212999989859,37,1,0.8131578947368421,cikm_trace_6_11_9,11,6,1126.2773071124318
session_002_q31,6.863364934921265,0.0007736999999678,27,0,0.7702127659574468,cikm_trace_6_11_10,11,6,755.0126963413373
session_005_q08,16.043965339660645,0.0008961999999428,54,3,0.0,cikm_trace_7_11_0,11,7,1764.8854783626678
session_048_q31,16.38313889503479,0.0007909000014478,40,2,0.0,cikm_trace_7_11_1,11,7,1802.1887779539065
session_021_q36,12.035956382751465,0.0010383999997429,76,4,0.0,cikm_trace_7_11_2,11,7,1324.012314102647
session_027_q19,12.322209596633911,0.0007261999999172,31,1,0.675,cikm_trace_7_11_3,11,7,1355.4829966297257
session_010_q36,15.774277210235596,0.0009576000002197,64,4,0.8674074074074074,cikm_trace_7_11_4,11,7,1735.2231611259276
session_049_q02,11.757622718811035,0.0010744999999587,44,2,0.818,cikm_trace_7_11_5,11,7,1293.3975965692116
session_009_q07,8.006464719772339,0.00078110000004,24,0,0.75,cikm_trace_7_11_6,11,7,880.7540796749595
session_012_q32,10.383445262908936,0.0007430999994539,50,3,0.9158730158730158,cikm_trace_7_11_7,11,7,1142.2198494199529
session_023_q03,6.587906837463379,0.0006195999994815,26,0,0.8216666666666667,cikm_trace_7_11_8,11,7,724.7038301209432
session_020_q36,10.308822393417358,0.0009150000005319,47,3,0.8489583333333333,cikm_trace_7_11_9,11,7,1134.0207882759387
session_034_q24,15.58235788345337,0.0007455999984812,46,3,0.5943661971830986,cikm_trace_7_11_10,11,7,1714.100375179787
session_043_q21,12.104149580001833,0.0008004000010259,60,4,0.0,cikm_trace_8_11_0,11,8,1331.500475800258
session_017_q36,16.479867935180664,0.0013420999994195,75,4,0.0,cikm_trace_8_11_1,11,8,1812.8592883698411
session_042_q40,7.546777725219727,0.0006974000025365,27,0,0.0,cikm_trace_8_11_2,11,8,830.1839067743094
session_003_q13,14.977104902267456,0.000800499999741,60,4,0.8562962962962963,cikm_trace_8_11_3,11,8,1647.525566749406
session_009_q25,15.450143098831177,0.0007871999996495,36,1,0.590625,cikm_trace_8_11_4,11,8,1699.5590368714102
session_026_q10,13.6807599067688,0.0007253000003401,32,1,0.7880952380952381,cikm_trace_8_11_5,11,8,1504.9234812445868
session_025_q07,9.406515836715698,0.0006348999995679,26,0,0.9111111111111112,cikm_trace_8_11_6,11,8,1034.751661538703
session_039_q29,10.455994129180908,0.0008087000023806,58,4,0.8870967741935484,cikm_trace_8_11_7,11,8,1150.2038327100308
session_018_q40,10.542493104934692,0.0006816000004618,45,2,0.8872881355932203,cikm_trace_8_11_8,11,8,1159.7117295428416
session_048_q21,15.084757804870604,0.0007526000008509,73,4,0.8818181818181818,cikm_trace_8_11_9,11,8,1659.3647515358132
session_002_q17,12.477469205856323,0.0008525000000645,52,3,0.8450819672131147,cikm_trace_8_11_10,11,8,1372.568500144199
session_022_q23,7.800121545791626,0.0007709999990764,26,0,0.0,cikm_trace_0_12_0,12,0,858.0557750370281
session_016_q17,16.683419942855835,0.0009792000000742,87,4,0.0,cikm_trace_0_12_1,12,0,1835.230049714146
session_001_q16,15.080503702163696,0.0009167999999987,45,2,0.0,cikm_trace_0_12_2,12,0,1658.9058312380066
session_018_q35,6.769458532333374,0.0007421999980578,28,0,0.79,cikm_trace_0_12_3,12,0,744.6812595565643
session_019_q16,10.880440711975098,0.0010072999994008,38,2,0.777027027027027,cikm_trace_0_12_4,12,0,1196.9038798172278
session_034_q28,9.14448881149292,0.0007599000018671,45,2,0.8278481012658228,cikm_trace_0_12_5,12,0,1005.9355637643239
session_045_q31,10.08837342262268,0.0007178999985625,56,3,0.8983193277310925,cikm_trace_0_12_6,12,0,1109.7605609884158
session_046_q36,12.011030673980711,0.0009381000018037,35,1,0.8325,cikm_trace_0_12_7,12,0,1321.2649696379774
session_020_q36,10.308822393417358,0.0009150000005319,47,3,0.8489583333333333,cikm_trace_0_12_8,12,0,1134.0207882759387
session_038_q32,11.34048557281494,0.0007465999951818,51,3,0.9393939393939394,cikm_trace_0_12_9,12,0,1247.4944760093783
session_039_q36,12.326557159423828,0.0008511000014549,47,3,0.808910891089109,cikm_trace_0_12_10,12,0,1355.9680980367011
session_044_q34,15.062177181243896,0.0007621000004291,45,2,0.86484375,cikm_trace_0_12_11,12,0,1656.8814054368522
session_043_q29,13.290075540542604,0.0007494000019505,41,2,0.0,cikm_trace_1_12_0,12,1,1461.9495264597938
session_005_q28,16.587751150131226,0.0008034000002226,51,3,0.0,cikm_trace_1_12_1,12,1,1824.696813514447
session_028_q25,16.581213235855103,0.0008043999987421,60,4,0.0,cikm_trace_1_12_2,12,1,1823.977697943992
session_040_q23,13.083367824554443,0.0008275000000137,41,2,0.8528455284552845,cikm_trace_1_12_3,12,1,1439.2159732009895
session_029_q03,8.337920188903809,0.0008645999987493,43,2,0.7774647887323943,cikm_trace_1_12_4,12,1,917.2187737793502
session_017_q16,8.105714321136475,0.0006185000002005,43,2,0.84875,cikm_trace_1_12_5,12,1,891.6625928250232
session_001_q24,9.396336317062378,0.0009195000000089,43,2,0.9072072072072072,cikm_trace_1_12_6,12,1,1033.647567376862
session_007_q01,10.795923233032228,0.0008271999995485,34,1,0.8085365853658537,cikm_trace_1_12_7,12,1,1187.5970516335203
session_040_q40,8.108940362930298,0.0006413000010069,30,0,0.7833333333333333,cikm_trace_1_12_8,12,1,892.0187114223882
session_001_q06,12.101815938949583,0.0008484999999893,53,3,0.8728,cikm_trace_1_12_9,12,1,1331.2464207844534
session_032_q23,13.70507025718689,0.0007146000007196,21,0,0.6187499999999999,cikm_trace_1_12_10,12,1,1507.5970312905974
session_016_q11,9.385522603988647,0.0006652000001849,26,0,0.8338028169014085,cikm_trace_1_12_11,12,1,1032.4440724387614
session_010_q38,12.616759777069092,0.0007387999994533,52,3,0.0,cikm_trace_2_12_0,12,2,1387.88420947757
session_023_q24,7.750739336013794,0.0007818000012775,33,1,0.0,cikm_trace_2_12_1,12,2,852.6243259615876
session_043_q21,12.104149580001833,0.0008004000010259,60,4,0.0,cikm_trace_2_12_2,12,2,1331.500475800258
session_040_q24,10.773990869522097,0.001251299996511,38,2,0.825925925925926,cikm_trace_2_12_3,12,2,1185.2078171472388
session_045_q23,9.368241548538208,0.0006147000021882,22,0,0.7840579710144928,cikm_trace_2_12_4,12,2,1030.5403788393232
session_045_q32,9.517277956008911,0.0006749999993189,31,1,0.7263157894736842,cikm_trace_2_12_5,12,2,1046.9377001609428
session_001_q06,12.101815938949583,0.0008484999999893,53,3,0.8728,cikm_trace_2_12_6,12,2,1331.2464207844534
session_018_q12,13.583832502365112,0.0007561999991592,65,4,0.8336363636363636,cikm_trace_2_12_7,12,2,1494.2631662601161
session_036_q38,11.142685413360596,0.0006403999977919,33,1,0.6535714285714285,cikm_trace_2_12_8,12,2,1225.730617469544
session_023_q19,13.327791929244995,0.0008684999993419,59,4,0.8141592920353982,cikm_trace_2_12_9,12,2,1466.1048797169133
session_008_q17,13.011844635009766,0.0007873999998081,35,1,0.6451612903225806,cikm_trace_2_12_10,12,2,1431.3462168510637
session_021_q32,13.842453718185425,0.0009695000026112,48,3,0.7518072289156627,cikm_trace_2_12_11,12,2,1522.7232315005404
session_011_q03,11.365832567214966,0.0007992999999259,51,3,0.0,cikm_trace_3_12_0,12,3,1250.2855438936422
session_021_q18,16.93674063682556,0.0007853000006434,75,4,0.0,cikm_trace_3_12_1,12,3,1863.0846615508472
session_032_q25,11.41227960586548,0.000655200001347,20,0,0.0,cikm_trace_3_12_2,12,3,1255.386792645277
session_043_q30,9.73227047920227,0.0008865999989211,67,4,0.9468354430379748,cikm_trace_3_12_3,12,3,1070.5985157121904
session_039_q28,9.13971185684204,0.0006377000026986,22,0,0.6755555555555555,cikm_trace_3_12_4,12,3,1005.4033777527727
session_030_q01,13.079077959060667,0.000766499999372,56,3,0.7617021276595745,cikm_trace_3_12_5,12,3,1438.7407329966388
session_024_q25,9.70974612236023,0.0006933000004209,27,0,0.716,cikm_trace_3_12_6,12,3,1068.1102049596484
session_046_q09,9.211138725280762,0.0007599999989906,55,3,0.9395348837209302,cikm_trace_3_12_7,12,3,1013.2670597808283
session_027_q15,11.614753246307371,0.0007998000000952,51,3,0.9057142857142856,cikm_trace_3_12_8,12,3,1277.666846093816
session_049_q22,5.855704784393311,0.0005810999973618,24,0,0.8705882352941177,cikm_trace_3_12_9,12,3,644.1594867831192
session_004_q18,11.37088131904602,0.000770599999896,51,3,0.8696296296296296,cikm_trace_3_12_10,12,3,1250.8393280950565
session_009_q14,10.010926246643066,0.0006672999998044,51,3,0.9652173913043478,cikm_trace_3_12_11,12,3,1101.2385886307266
session_033_q39,7.071853160858154,0.0006425000010494,30,0,0.0,cikm_trace_0_13_0,13,0,777.9391851944547
session_030_q03,16.355515003204346,0.0007363999993685,37,1,0.0,cikm_trace_0_13_1,13,0,1799.1471523524433
session_031_q05,8.190815210342407,0.0007112999992385,38,2,0.0,cikm_trace_0_13_2,13,0,901.0287946376229
session_017_q15,13.50224256515503,0.0006803000005674,32,1,0.8224719101123595,cikm_trace_0_13_3,13,0,1485.2840986670844
session_013_q26,12.247507095336914,0.0008057000004554,32,1,0.8011904761904762,cikm_trace_0_13_4,13,0,1347.2700939870856
session_030_q38,6.647175550460815,0.0006055000012565,30,0,0.8596774193548387,cikm_trace_0_13_5,13,0,731.2226130507588
session_030_q13,9.390003442764282,0.0007434000017383,63,4,0.9425675675675677,cikm_trace_0_13_6,13,0,1032.9412657041667
session_035_q38,12.785642385482788,0.0008266999993793,42,2,0.8619834710743801,cikm_trace_0_13_7,13,0,1406.4661309030726
session_033_q06,8.424901962280273,0.0006637000005866,32,1,0.8093333333333333,cikm_trace_0_13_8,13,0,926.7757193508623
