q_id,time_inference_sec,total_cpu_time_sec,word_count,word_count_bin,satisfaction_score,id,query1,query2,energy_total
session_041_q07,10.4807391166687,0.0009119999995163,82,4,0.8837209302325582,cikm_trace_0_13_9,13,0,1152.9314628335303
session_045_q34,9.178107976913452,0.0006715000054099,37,1,0.8887640449438202,cikm_trace_0_13_10,13,0,1009.6288099607773
session_046_q22,10.983363389968872,0.0006776999980501,41,2,0.7,cikm_trace_0_13_11,13,0,1208.2072463964687
session_005_q16,10.444239854812622,0.0010722000001805,111,4,0.9083870967741936,cikm_trace_0_13_12,13,0,1148.9253550293984
session_040_q25,16.38887310028076,0.0013426999976217,73,4,0.0,cikm_trace_1_13_0,13,1,1802.849889530753
session_024_q02,12.142393589019775,0.0008261000020865,53,3,0.0,cikm_trace_1_13_1,13,1,1335.70873029229
session_029_q34,16.29693865776062,0.0008504000015818,46,3,0.0,cikm_trace_1_13_2,13,1,1792.7100243537552
session_038_q27,9.73729419708252,0.0007035000016912,49,3,0.8735294117647059,cikm_trace_1_13_3,13,1,1071.1410541791702
session_019_q08,9.46902847290039,0.0005906000005779,39,2,0.8353658536585366,cikm_trace_1_13_4,13,1,1041.6256150190748
session_024_q14,11.894816637039185,0.0006876999996165,42,2,0.7408450704225351,cikm_trace_1_13_5,13,1,1308.4676535742892
session_047_q17,11.911336660385132,0.0007003999999141,43,2,0.82,cikm_trace_1_13_6,13,1,1310.2855546423598
session_014_q19,7.858148813247681,0.0007552000006398,20,0,0.8137254901960784,cikm_trace_1_13_7,13,1,864.4379054572801
session_048_q27,6.339598655700684,0.0007994999978108,38,2,0.8925373134328358,cikm_trace_1_13_8,13,1,697.3998246269548
session_050_q16,13.345106363296509,0.0007356999994952,42,2,0.8783333333333333,cikm_trace_1_13_9,13,1,1468.0021634625882
session_027_q14,8.439423084259033,0.0006367999994836,55,3,0.9141666666666668,cikm_trace_1_13_10,13,1,928.3715632684653
session_035_q39,8.685419797897339,0.0008606000010331,43,2,0.8266666666666667,cikm_trace_1_13_11,13,1,955.4435107687641
session_048_q32,9.95513391494751,0.0007420000001729,32,1,0.8549450549450549,cikm_trace_1_13_12,13,1,1095.1055406442356
session_013_q08,11.8996319770813,0.000686599999426,30,0,0.0,cikm_trace_2_13_0,13,2,1308.9972804789115
session_046_q03,9.503642797470093,0.0007647999991603,56,3,0.0,cikm_trace_2_13_1,13,2,1045.442771721664
session_040_q19,14.583491802215576,0.0008522999996784,34,1,0.0,cikm_trace_2_13_2,13,2,1604.2309747436957
session_034_q37,11.26731276512146,0.0007925000008981,41,2,0.8170212765957446,cikm_trace_2_13_3,13,2,1239.44799166341
session_028_q35,14.533338785171509,0.0008417999997617,41,2,0.7864583333333334,cikm_trace_2_13_4,13,2,1598.7135653688529
session_005_q25,7.209255695343018,0.0009092000000236,61,4,0.975483870967742,cikm_trace_2_13_5,13,2,793.0681324877332
session_010_q27,16.310632944107056,0.0008976999997684,49,3,0.8755102040816326,cikm_trace_2_13_6,13,2,1794.2189973517634
session_036_q12,11.022369861602783,0.0008270999987871,44,2,0.8467391304347827,cikm_trace_2_13_7,13,2,1212.5061752762394
session_005_q15,10.22339963912964,0.0007802999998602,40,2,0.744,cikm_trace_2_13_8,13,2,1124.6168768042528
session_031_q18,9.769375085830688,0.0006943999997019,32,1,0.848780487804878,cikm_trace_2_13_9,13,2,1074.6694514413593
session_026_q05,7.958924770355225,0.0007000999994488,46,3,0.8709677419354839,cikm_trace_2_13_10,13,2,875.5202302390444
session_037_q23,15.71484923362732,0.0009823000000323,71,4,0.8632352941176471,cikm_trace_2_13_11,13,2,1728.687442199007
session_023_q02,10.780187368392944,0.0006260999998629,56,3,0.834020618556701,cikm_trace_2_13_12,13,2,1185.8550460232163
session_040_q34,10.782525300979614,0.000642199996946,26,0,0.0,cikm_trace_3_13_0,13,3,1186.1131041075896
session_035_q04,16.568846940994263,0.0008635000012872,75,4,0.0,cikm_trace_3_13_1,13,3,1822.6206560094397
session_027_q34,16.56082510948181,0.0006287999985941,39,2,0.0,cikm_trace_3_13_2,13,3,1821.725346042922
session_046_q06,12.138565301895142,0.0008439000012002,32,1,0.8326086956521739,cikm_trace_3_13_3,13,3,1335.2885977085316
session_023_q36,11.372375726699827,0.0007533999996666,41,2,0.8833333333333333,cikm_trace_3_13_4,13,3,1251.0027669369626
session_008_q17,13.011844635009766,0.0007873999998081,35,1,0.6451612903225806,cikm_trace_3_13_5,13,3,1431.3462168510637
session_013_q38,7.052299737930298,0.0006647999998675,27,0,0.8597222222222223,cikm_trace_3_13_6,13,3,775.7895351723255
session_021_q35,5.145616769790649,0.0007474999983969,25,0,0.8824561403508772,cikm_trace_3_13_7,13,3,566.0589571768833
session_012_q08,8.872157335281372,0.0007565000014437,44,2,0.7135593220338983,cikm_trace_3_13_8,13,3,975.9789143810303
session_015_q17,8.266838550567627,0.0006652000001849,19,0,0.6533333333333333,cikm_trace_3_13_9,13,3,909.3888265624491
session_033_q12,9.823283195495604,0.0006698000015602,31,1,0.7619047619047619,cikm_trace_3_13_10,13,3,1080.5979905046022
session_023_q26,10.623825311660768,0.0008598000003984,30,0,0.8273809523809523,cikm_trace_3_13_11,13,3,1168.6680732827065
session_042_q33,12.66844654083252,0.0010153999974136,23,0,0.6499999999999999,cikm_trace_3_13_12,13,3,1393.584966491435
session_004_q34,13.187309980392456,0.0007976000001689,38,2,0.0,cikm_trace_4_13_0,13,4,1450.6479658431795
session_045_q03,11.431167840957642,0.0008266000004367,52,3,0.0,cikm_trace_4_13_1,13,4,1257.4739255053646
session_015_q28,16.540553331375122,0.0007857000000512,57,4,0.0,cikm_trace_4_13_2,13,4,1819.5040799512662
session_018_q13,11.22620701789856,0.0007123000004867,23,0,0.7145454545454546,cikm_trace_4_13_3,13,4,1234.9219484688683
session_047_q18,11.016056060791016,0.0006893999998282,43,2,0.8145631067961165,cikm_trace_4_13_4,13,4,1211.8040836870023
session_009_q40,17.019919395446777,0.0008536000004823,44,2,0.7732673267326733,cikm_trace_4_13_5,13,4,1872.238081499172
session_025_q02,12.459615230560305,0.000695299999279,34,1,0.7767441860465116,cikm_trace_4_13_6,13,4,1370.5959168615939
session_046_q02,11.23623514175415,0.0007895999988249,48,3,0.8672268907563025,cikm_trace_4_13_7,13,4,1236.029293592892
session_046_q36,12.011030673980711,0.0009381000018037,35,1,0.8325,cikm_trace_4_13_8,13,4,1321.2649696379774
session_012_q36,10.988221883773804,0.0008103000000117,24,0,0.5704545454545453,cikm_trace_4_13_9,13,4,1208.748973715119
session_021_q06,8.979807376861572,0.0007085999986884,37,1,0.8197530864197531,cikm_trace_4_13_10,13,4,987.8177844547008
session_007_q04,13.643060684204102,0.0009227999998983,53,3,0.8669354838709677,cikm_trace_4_13_11,13,4,1500.7874292624456
session_028_q33,10.761733531951904,0.0007323000008909,32,1,0.7294117647058823,cikm_trace_4_13_12,13,4,1183.8309650147585
session_036_q36,11.296143531799316,0.0006149000000731,24,0,0.0,cikm_trace_0_14_0,14,0,1242.6096079979288
session_030_q11,11.742445230484009,0.0007599000000481,55,3,0.0,cikm_trace_0_14_1,14,0,1291.7107698532436
session_006_q40,16.866991996765137,0.0008966999998846,55,3,0.0,cikm_trace_0_14_2,14,0,1855.4184381441587
session_020_q18,10.16711926460266,0.0007436999985656,62,4,0.0,cikm_trace_0_14_3,14,0,1118.4240226062136
session_034_q06,10.360172033309937,0.0005528000001504,26,0,0.7037037037037037,cikm_trace_0_14_4,14,0,1139.6493276641013
session_032_q15,8.221967458724976,0.000698400001056,46,3,0.8432098765432099,cikm_trace_0_14_5,14,0,904.4548324598054
session_013_q27,6.266231298446655,0.0006889000005685,43,2,0.8935064935064935,cikm_trace_0_14_6,14,0,689.3233323291633
session_029_q32,9.779650211334229,0.0009155999996437,45,2,0.7644736842105263,cikm_trace_0_14_7,14,0,1075.8118812467455
session_045_q08,8.247365951538086,0.0007549999972979,45,2,0.8534883720930233,cikm_trace_0_14_8,14,0,907.2517796690408
session_002_q11,14.862393617630005,0.0011961999999812,54,3,0.8026548672566372,cikm_trace_0_14_9,14,0,1634.9290889392994
session_016_q11,9.385522603988647,0.0006652000001849,26,0,0.8338028169014085,cikm_trace_0_14_10,14,0,1032.4440724387614
session_048_q09,8.072221279144287,0.0007153999977162,53,3,0.8760869565217391,cikm_trace_0_14_11,14,0,887.983687705746
session_010_q39,9.170918703079224,0.0006447000005209,36,1,0.7483870967741935,cikm_trace_0_14_12,14,0,1008.8365158387433
session_010_q35,12.436243057250977,0.0007962999998197,43,2,0.8740157480314961,cikm_trace_0_14_13,14,0,1368.0305327975975
session_017_q09,13.810062646865845,0.00079580000056,55,3,0.0,cikm_trace_1_14_0,14,1,1519.1506601552737
session_045_q05,16.728237867355347,0.0009823000036703,129,4,0.0,cikm_trace_1_14_1,14,1,1840.16019190929
session_048_q30,16.457834482192993,0.000714899997547,46,3,0.0,cikm_trace_1_14_2,14,1,1810.4011125410943
session_016_q02,13.581437587738035,0.0009165000001302,78,4,0.0,cikm_trace_1_14_3,14,1,1494.008542151191
session_001_q18,13.374515295028688,0.000870500000019,64,4,0.9357142857142856,cikm_trace_1_14_4,14,1,1471.2445599531568
session_008_q20,16.3004891872406,0.0008459000000584,42,2,0.7950819672131147,cikm_trace_1_14_5,14,1,1793.1003350964693
session_041_q16,6.679759740829468,0.0006939999984751,27,0,0.8411764705882353,cikm_trace_1_14_6,14,1,734.8117414911576
session_037_q39,9.91957664489746,0.0006425999999919,36,1,0.7811594202898551,cikm_trace_1_14_7,14,1,1091.18877393872
session_046_q02,11.23623514175415,0.0007895999988249,48,3,0.8672268907563025,cikm_trace_1_14_8,14,1,1236.029293592892
session_006_q07,12.483416318893433,0.0009336000002803,48,3,0.7481012658227848,cikm_trace_1_14_9,14,1,1373.227143078293
session_010_q18,7.200064897537232,0.0007307999994736,26,0,0.832258064516129,cikm_trace_1_14_10,14,1,792.0473327290666
session_018_q39,12.25687336921692,0.0006153999984234,31,1,0.9136054421768708,cikm_trace_1_14_11,14,1,1348.2899176137746
session_048_q01,10.4958758354187,0.000860800002556,56,3,0.8864406779661017,cikm_trace_1_14_12,14,1,1154.5936858961975
session_001_q28,13.763157606124878,0.0019987000000014,68,4,0.915032679738562,cikm_trace_1_14_13,14,1,1514.0572651737366
session_041_q14,16.931736946105957,0.0009358999959658,54,3,0.0,cikm_trace_2_14_0,14,2,1862.5425385714334
session_011_q03,11.365832567214966,0.0007992999999259,51,3,0.0,cikm_trace_2_14_1,14,2,1250.2855438936422
session_015_q03,16.350507020950317,0.0010103999993588,42,2,0.0,cikm_trace_2_14_2,14,2,1798.6113443044997
session_036_q03,14.8588969707489,0.0007807000001775,44,2,0.0,cikm_trace_2_14_3,14,2,1634.5216052823887
session_034_q28,9.14448881149292,0.0007599000018671,45,2,0.8278481012658228,cikm_trace_2_14_4,14,2,1005.9355637643239
session_029_q24,8.723467111587524,0.0007973000010679,48,3,0.9102803738317756,cikm_trace_2_14_5,14,2,959.6252337746864
session_041_q28,15.146475791931152,0.0007981999988259,52,3,0.8418604651162791,cikm_trace_2_14_6,14,2,1666.1562381123622
session_021_q28,10.701650857925417,0.0006850000008852,44,2,0.8489795918367347,cikm_trace_2_14_7,14,2,1177.2192693718446
session_044_q06,12.380569458007812,0.0006874999999126,28,0,0.62,cikm_trace_2_14_8,14,2,1361.9004528808546
session_002_q06,11.623835802078249,0.0011909000000968,59,4,0.8669565217391304,cikm_trace_2_14_9,14,2,1278.6874377286126
session_026_q30,10.591519832611084,0.0007549999991169,52,3,0.8829268292682927,cikm_trace_2_14_10,14,2,1165.1087065871707
session_028_q26,9.497527837753296,0.0007310000000869,38,2,0.8847826086956522,cikm_trace_2_14_11,14,2,1044.7682671528673
session_032_q15,8.221967458724976,0.000698400001056,46,3,0.8432098765432099,cikm_trace_2_14_12,14,2,904.4548324598054
session_017_q12,9.827969074249268,0.0005817999999635,28,0,0.8426666666666667,cikm_trace_2_14_13,14,2,1081.1085971674174
session_046_q03,9.503642797470093,0.0007647999991603,56,3,0.0,cikm_trace_0_15_0,15,0,1045.442771721664
session_015_q38,13.3051438331604,0.0010589999992588,111,4,0.0,cikm_trace_0_15_1,15,0,1463.6240666476033
session_032_q02,11.010753870010376,0.0006365999997796,30,0,0.0,cikm_trace_0_15_2,15,0,1211.2179387011292
session_030_q32,9.05062747001648,0.0007672000010641,36,1,0.0,cikm_trace_0_15_3,15,0,995.6112177018713
session_002_q26,7.396116733551025,0.0007841000000325,32,1,0.835,cikm_trace_0_15_4,15,0,813.6159661906146
session_047_q04,9.348926544189451,0.0008111000024655,29,0,0.7785714285714286,cikm_trace_0_15_5,15,0,1028.4265303609752
session_009_q05,11.394392490386965,0.0008036000003811,49,3,0.8739837398373984,cikm_trace_0_15_6,15,0,1253.4273719425871
session_022_q25,9.33469533920288,0.0007576000007247,43,2,0.9077586206896552,cikm_trace_0_15_7,15,0,1026.8581553123568
session_036_q33,6.517671823501587,0.0006275000014283,22,0,0.8269230769230769,cikm_trace_0_15_8,15,0,716.9784130852531
session_044_q09,6.108716011047363,0.0005771000032836,25,0,0.7953488372093023,cikm_trace_0_15_9,15,0,671.9905017153906
session_026_q36,11.269437074661257,0.000684500000716,49,3,0.8631067961165049,cikm_trace_0_15_10,15,0,1239.6757257127776
session_015_q13,15.501893281936646,0.000788100000136,69,4,0.9011173184357542,cikm_trace_0_15_11,15,0,1705.2516065130385
session_036_q19,10.477485418319702,0.0010070999996969,66,4,0.883206106870229,cikm_trace_0_15_12,15,0,1152.5787865151506
session_021_q22,8.253228425979614,0.0007559999994555,35,1,0.9135922330097088,cikm_trace_0_15_13,15,0,907.8967068577276
session_023_q20,9.885727643966677,0.0007588999997096,27,0,0.8111111111111111,cikm_trace_0_15_14,15,0,1087.4717803363185
session_013_q16,9.515503883361816,0.0007263000006786,39,2,0.0,cikm_trace_1_15_0,15,1,1046.7453736698371
session_023_q27,6.580693006515503,0.0007287000007635,47,3,0.0,cikm_trace_1_15_1,15,1,723.9163092167473
session_004_q21,12.691898822784424,0.0011042999999517,44,2,0.0,cikm_trace_1_15_2,15,1,1396.169607006284
session_031_q27,14.060442209243774,0.0008154999995894,61,4,0.0,cikm_trace_1_15_3,15,1,1546.6934955167926
session_011_q36,9.18870759010315,0.000825000000077,73,4,0.8966386554621848,cikm_trace_1_15_4,15,1,1010.8032099113507
session_039_q13,16.245770931243896,0.0008340999993378,42,2,0.8252336448598131,cikm_trace_1_15_5,15,1,1787.0806779367922
session_008_q08,13.793988466262816,0.0009909000000334,49,3,0.8315789473684211,cikm_trace_1_15_6,15,1,1517.3932307889115
session_004_q33,7.122694253921509,0.0006429000000024,25,0,0.8553571428571428,cikm_trace_1_15_7,15,1,783.5317274313661
session_012_q01,14.089359045028688,0.0006781000001864,24,0,0.7347826086956522,cikm_trace_1_15_8,15,1,1549.866790453166
session_012_q28,6.884884357452393,0.0008282000007965,55,3,0.9403508771929824,cikm_trace_1_15_9,15,1,757.382830319807
session_032_q27,11.695579051971436,0.0008664000015414,32,1,0.7689655172413793,cikm_trace_1_15_10,15,1,1286.5613477169427
session_010_q32,7.170539855957031,0.0008202999997591,66,4,0.8962962962962963,cikm_trace_1_15_11,15,1,788.8045006552602
session_018_q31,8.462399005889893,0.0007411999995383,33,1,0.8263888888888888,cikm_trace_1_15_12,15,1,930.9046566478628
session_042_q10,9.438721656799316,0.0006912999997437,35,1,0.7879310344827586,cikm_trace_1_15_13,15,1,1038.2974037479107
session_036_q16,7.334360599517822,0.0006806000001233,32,1,0.8387096774193549,cikm_trace_1_15_14,15,1,806.8170989469672
session_017_q04,13.04746675491333,0.0009215000000039,82,4,0.0,cikm_trace_2_15_0,15,2,1435.2720255404665
session_037_q32,15.287920951843262,0.0009381000018038,34,1,0.0,cikm_trace_2_15_1,15,2,1681.722900202858
session_006_q29,16.252304315567017,0.0008150000003297,35,1,0.0,cikm_trace_2_15_2,15,2,1787.79829971239
session_040_q25,16.38887310028076,0.0013426999976217,73,4,0.0,cikm_trace_2_15_3,15,2,1802.849889530753
session_027_q06,9.00423789024353,0.0005812999988847,38,2,0.8053333333333333,cikm_trace_2_15_4,15,2,990.498139426727
session_035_q20,15.55466890335083,0.0009012999980768,84,4,0.8835820895522388,cikm_trace_2_15_5,15,2,1711.0631508684855
session_049_q17,16.389815092086792,0.0007604999991599,36,1,0.6876543209876542,cikm_trace_2_15_6,15,2,1802.921487629501
session_018_q25,13.511172771453856,0.0007748999996692,45,2,0.8377358490566038,cikm_trace_2_15_7,15,2,1486.271624359906
session_050_q01,13.718913793563845,0.0007558000033895,45,2,0.7863157894736842,cikm_trace_2_15_8,15,2,1509.1220862922094
session_012_q01,14.089359045028688,0.0006781000001864,24,0,0.7347826086956522,cikm_trace_2_15_9,15,2,1549.866790453166
session_007_q20,11.51183271408081,0.0007996999993337,44,2,0.8244897959183674,cikm_trace_2_15_10,15,2,1266.3455820488525
session_021_q21,13.264236211776732,0.0007673000000067,53,3,0.7402597402597402,cikm_trace_2_15_11,15,2,1459.1081847954408
session_003_q12,12.421935319900513,0.000881000000163,60,4,0.8723880597014926,cikm_trace_2_15_12,15,2,1366.4613401890654
session_009_q23,8.341257810592651,0.0006764999998266,26,0,0.7796610169491526,cikm_trace_2_15_13,15,2,917.5755666651821
session_046_q31,12.56386137008667,0.0007917000039014,56,3,0.8586776859504133,cikm_trace_2_15_14,15,2,1382.0682942097483
session_006_q24,16.327019214630127,0.000810800000181,48,3,0.0,cikm_trace_0_16_0,16,0,1796.016707609324
session_047_q23,5.305906295776367,0.0006767000013495,21,0,0.0,cikm_trace_0_16_1,16,0,583.6869110354746
session_006_q25,12.346867084503174,0.0007605000005241,38,2,0.0,cikm_trace_0_16_2,16,0,1358.197206795378
session_048_q34,14.964512586593628,0.0006963000014365,52,3,0.0,cikm_trace_0_16_3,16,0,1646.134681025378
session_041_q05,10.622149467468262,0.0008922999986679,74,4,0.8129629629629629,cikm_trace_0_16_4,16,0,1168.4855179214355
session_014_q25,10.41854190826416,0.0007204000003184,33,1,0.7652777777777777,cikm_trace_0_16_5,16,0,1146.0792319090751
session_022_q10,15.635952711105348,0.0007175000009737,56,3,0.7991304347826087,cikm_trace_0_16_6,16,0,1719.994260721642
session_012_q12,9.091144561767578,0.0007551999997303,30,0,0.7545454545454545,cikm_trace_0_16_7,16,0,1000.0674377944188
session_003_q27,10.810102701187134,0.000816300000224,26,0,0.6,cikm_trace_0_16_8,16,0,1189.156193630597
session_040_q22,14.165363788604736,0.0008258999987446,51,3,0.8227722772277227,cikm_trace_0_16_9,16,0,1558.235441246452
session_043_q14,10.185197591781616,0.0007062000004224,28,0,0.8878787878787879,cikm_trace_0_16_10,16,0,1120.410576096001
session_032_q08,14.754108667373655,0.0007394999993266,34,1,0.8345454545454545,cikm_trace_0_16_11,16,0,1622.992625911065
session_003_q39,6.529224395751953,0.0007564000000001,35,1,0.9023529411764706,cikm_trace_0_16_12,16,0,718.2562855327149
session_012_q13,8.65671443939209,0.0007632999995621,31,1,0.7596491228070176,cikm_trace_0_16_13,16,0,952.2805698331058
session_018_q17,10.724117279052734,0.0008365000003322,52,3,0.8504504504504504,cikm_trace_0_16_14,16,0,1179.698908195819
session_025_q09,12.054741859436035,0.0007931000000097,32,1,0.7381578947368421,cikm_trace_0_16_15,16,0,1326.0652250379644
session_039_q12,16.80247402191162,0.0010980999977618,133,4,0.0,cikm_trace_1_16_0,16,1,1848.3325379101552
session_003_q14,12.7811119556427,0.0006814999999277,33,1,0.0,cikm_trace_1_16_1,16,1,1405.959797620693
session_037_q33,16.3940269947052,0.0009215999998558,41,2,0.0,cikm_trace_1_16_2,16,1,1803.393657417564
session_033_q32,6.687203884124756,0.000631400002021,22,0,0.0,cikm_trace_1_16_3,16,1,735.6271542538343
session_040_q22,14.165363788604736,0.0008258999987446,51,3,0.8227722772277227,cikm_trace_1_16_4,16,1,1558.235441246452
session_002_q10,8.400662183761597,0.0009772999999313,47,3,0.7301587301587301,cikm_trace_1_16_5,16,1,924.1265917137719
session_048_q28,5.475431442260742,0.0007574000010208,47,3,0.8483333333333334,cikm_trace_1_16_6,16,1,602.3391156487378
session_020_q36,10.308822393417358,0.0009150000005319,47,3,0.8489583333333333,cikm_trace_1_16_7,16,1,1134.0207882759387
session_026_q21,7.675361156463623,0.0007737000014458,37,1,0.8266666666666667,cikm_trace_1_16_8,16,1,844.332280711078
session_024_q39,13.18009114265442,0.0007384999989881,29,0,0.7628571428571429,cikm_trace_1_16_9,16,1,1449.8506431919307
session_018_q11,12.80948567390442,0.0007481000011466,50,3,0.8464912280701754,cikm_trace_1_16_10,16,1,1409.0845696295494
session_014_q12,7.853228330612183,0.0006531999997605,26,0,0.7166666666666666,cikm_trace_1_16_11,16,1,863.8910423673269
session_012_q19,6.540787220001221,0.0006374999993567,42,2,0.9292929292929292,cikm_trace_1_16_12,16,1,719.5216567000989
session_003_q06,12.11500859260559,0.0009493999999675,47,3,0.7709302325581395,cikm_trace_1_16_13,16,1,1332.703162186613
session_018_q27,7.673034429550171,0.0006459000005633,25,0,0.7423076923076923,cikm_trace_1_16_14,16,1,844.0693117505498
session_003_q01,10.93968677520752,0.000949000000105,47,3,0.8577981651376146,cikm_trace_1_16_15,16,1,1203.4177402728328
session_014_q17,15.377410650253296,0.0007671000003028,54,3,0.0,cikm_trace_2_16_0,16,2,1691.5573620278792
session_026_q29,16.25533938407898,0.0009782999986781,48,3,0.0,cikm_trace_2_16_1,16,2,1788.141138748615
session_024_q03,16.343335390090942,0.0008307999978568,59,4,0.0,cikm_trace_2_16_2,16,2,1797.8125869098858
session_020_q01,16.472399950027466,0.0009888000004138,72,4,0.0,cikm_trace_2_16_3,16,2,1812.018378503044
session_045_q10,11.005060911178589,0.0007573999973828,46,3,0.7666666666666666,cikm_trace_2_16_4,16,2,1210.5983572295008
session_028_q37,12.930259943008425,0.0007335999998757,42,2,0.8142857142857143,cikm_trace_2_16_5,16,2,1422.36894173092
session_001_q14,8.818611860275269,0.0007963999999844,54,3,0.8705263157894737,cikm_trace_2_16_6,16,2,970.0911066302787
session_039_q22,8.60121202468872,0.0006174999980428,32,1,0.8132352941176471,cikm_trace_2_16_7,16,2,946.1672852156516
session_033_q35,11.05111002922058,0.0007139000008463,25,0,0.5511111111111111,cikm_trace_2_16_8,16,2,1215.6613677143102
session_024_q36,10.131767511367798,0.0009468999978707,31,1,0.7453125,cikm_trace_2_16_9,16,2,1114.5465057503407
session_012_q07,9.552655220031738,0.0007528999994974,26,0,0.6791666666666667,cikm_trace_2_16_10,16,2,1050.8334837034636
session_036_q38,11.142685413360596,0.0006403999977919,33,1,0.6535714285714285,cikm_trace_2_16_11,16,2,1225.730617469544
session_004_q18,11.37088131904602,0.000770599999896,51,3,0.8696296296296296,cikm_trace_2_16_12,16,2,1250.8393280950565
session_040_q26,11.600621461868286,0.0009148999997704,25,0,0.8,cikm_trace_2_16_13,16,2,1276.1186803054989
session_001_q29,10.421218156814575,0.0010573000000135,39,2,0.8037974683544303,cikm_trace_2_16_14,16,2,1146.392148749604
session_050_q17,8.415946245193481,0.0007030000015219,29,0,0.8698795180722891,cikm_trace_2_16_15,16,2,925.7927519713667
session_012_q20,13.045630693435667,0.0010547999991103,42,2,0.0,cikm_trace_0_17_0,17,0,1435.0773902778744
session_018_q29,14.025946855545044,0.0010682000001906,81,4,0.0,cikm_trace_0_17_1,17,0,1542.9129051099653
session_013_q04,11.867735385894775,0.0007579000002805,55,3,0.0,cikm_trace_0_17_2,17,0,1305.4925769484407
session_012_q11,12.685171365737917,0.0007421999998768,59,4,0.0,cikm_trace_0_17_3,17,0,1395.409671231164
session_040_q01,8.772241830825806,0.0007125000011,59,4,0.0,cikm_trace_0_17_4,17,0,964.9857888908991
session_023_q01,10.677166223526,0.0005682999999407,26,0,0.8273809523809523,cikm_trace_0_17_5,17,0,1174.5195410878566
session_027_q31,7.518608093261719,0.0005204999997658,19,0,0.7212765957446808,cikm_trace_0_17_6,17,0,827.0755177587762
session_016_q14,9.382349014282228,0.0007308000003831,32,1,0.7913043478260869,cikm_trace_0_17_7,17,0,1032.0985855710662
session_050_q22,9.817663431167604,0.0025298000000474,65,4,0.8514285714285714,cikm_trace_0_17_8,17,0,1080.0821164284391
session_023_q22,7.048595190048218,0.0006719000011798,32,1,0.8433333333333333,cikm_trace_0_17_9,17,0,775.3824254053688
session_002_q11,14.862393617630005,0.0011961999999812,54,3,0.8026548672566372,cikm_trace_0_17_10,17,0,1634.9290889392994
session_021_q10,6.46028208732605,0.0006854000002931,28,0,0.8932432432432432,cikm_trace_0_17_11,17,0,710.6687266058816
session_025_q15,5.406837463378906,0.0011347999989083,38,2,0.9097222222222222,cikm_trace_0_17_12,17,0,594.8145349716197
session_031_q13,11.61880350112915,0.0008395999993808,33,1,0.8458715596330275,cikm_trace_0_17_13,17,0,1278.1145631241725
session_028_q01,10.126686573028564,0.0006557999986397,19,0,0.7357142857142858,cikm_trace_0_17_14,17,0,1113.9715920330673
